Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)	NeV (V)	NeJ (mA/cm2))
										6.194E+2	6.740E-3		
										6.198E+2	6.844E-3		
										6.201E+2	6.861E-3		
										6.204E+2	6.976E-3		
										6.208E+2	7.068E-3		
										6.211E+2	7.168E-3		
										6.215E+2	7.215E-3		
										6.218E+2	7.257E-3		
										6.221E+2	7.344E-3		
										6.225E+2	7.418E-3		
										6.228E+2	7.471E-3		
										6.231E+2	7.532E-3		
										6.235E+2	7.598E-3		
										6.238E+2	7.682E-3		
										6.241E+2	7.729E-3		
										6.245E+2	7.728E-3		
										6.248E+2	7.726E-3		
										6.252E+2	7.725E-3		
										6.255E+2	7.725E-3		
										6.258E+2	7.729E-3		
										6.262E+2	7.723E-3		
										6.265E+2	7.727E-3		
										6.268E+2	7.735E-3		
										6.272E+2	7.725E-3		
										6.275E+2	7.729E-3		
										6.278E+2	7.726E-3		
										6.282E+2	7.729E-3		
										6.285E+2	7.741E-3		
										6.288E+2	7.736E-3		
										6.292E+2	7.737E-3		
										6.295E+2	7.726E-3		
										6.299E+2	7.729E-3		
										6.302E+2	7.725E-3		
										6.305E+2	7.740E-3		
										6.309E+2	7.724E-3		
										6.312E+2	7.723E-3		
										6.315E+2	7.736E-3		
										6.319E+2	7.732E-3		
										6.322E+2	7.733E-3		
										6.325E+2	7.725E-3		
										6.329E+2	7.729E-3		
										6.332E+2	7.736E-3		
										6.335E+2	7.733E-3		
										6.339E+2	7.725E-3		
										6.342E+2	7.740E-3		
										6.345E+2	7.736E-3		
										6.349E+2	7.725E-3		
										6.352E+2	7.733E-3		
										6.356E+2	7.736E-3		
										6.359E+2	7.735E-3		
										6.362E+2	7.731E-3		
										6.366E+2	7.726E-3		
										6.369E+2	7.728E-3		
										6.372E+2	7.738E-3		
										6.376E+2	7.736E-3		
										6.379E+2	7.740E-3		
										6.382E+2	7.725E-3		
										6.386E+2	7.662E-3		
										6.389E+2	7.554E-3		
										6.392E+2	7.483E-3		
										6.396E+2	7.460E-3		
										6.399E+2	7.329E-3		
										6.402E+2	7.263E-3		
										6.406E+2	7.148E-3		
										6.409E+2	7.121E-3		
										6.412E+2	6.957E-3		
										6.416E+2	6.845E-3		
										6.419E+2	6.741E-3		
										6.422E+2	6.593E-3		
										6.426E+2	6.461E-3		
										6.429E+2	6.244E-3		
										6.433E+2	6.122E-3		
										6.436E+2	5.895E-3		
										6.439E+2	5.761E-3		
										6.443E+2	5.564E-3		
										6.446E+2	5.332E-3		
										6.449E+2	5.185E-3		
										6.453E+2	4.977E-3		
										6.456E+2	4.806E-3		
										6.459E+2	4.626E-3		
										6.463E+2	4.430E-3		
										6.466E+2	4.162E-3		
										6.469E+2	4.073E-3		
										6.473E+2	3.916E-3		
										6.476E+2	3.740E-3		
										6.479E+2	3.599E-3		
										6.483E+2	3.423E-3		
										6.486E+2	3.261E-3		
										6.489E+2	3.190E-3		
										6.493E+2	3.001E-3		
										6.496E+2	2.904E-3		
										6.499E+2	2.764E-3		
										6.503E+2	2.657E-3		
										6.506E+2	2.494E-3		
										6.509E+2	2.413E-3		
										6.513E+2	2.312E-3		
										6.516E+2	2.165E-3		
										6.519E+2	2.093E-3		
										6.523E+2	2.004E-3		
										6.526E+2	1.886E-3		
										6.529E+2	1.808E-3		
										6.533E+2	1.713E-3		
										6.536E+2	1.672E-3		
										6.539E+2	1.596E-3		
										6.543E+2	1.493E-3		
										6.546E+2	1.447E-3		
										6.549E+2	1.390E-3		
										6.553E+2	1.303E-3		
										6.556E+2	1.217E-3		
										6.559E+2	1.195E-3		
										6.562E+2	1.139E-3		
										6.566E+2	1.081E-3		
										6.569E+2	1.004E-3		
										6.572E+2	9.702E-4		
										6.576E+2	9.605E-4		
										6.579E+2	9.044E-4		
										6.582E+2	8.680E-4		
										6.586E+2	8.346E-4		
										6.589E+2	7.864E-4		
										6.592E+2	7.715E-4		
										6.596E+2	7.212E-4		
										6.599E+2	6.836E-4		
										6.602E+2	6.551E-4		
										6.606E+2	6.381E-4		
										6.609E+2	5.911E-4		
										6.612E+2	5.656E-4		
										6.616E+2	5.253E-4		
										6.619E+2	5.092E-4		
										6.622E+2	4.831E-4		
										6.626E+2	4.764E-4		
										6.629E+2	4.537E-4		
										6.632E+2	4.246E-4		
										6.635E+2	4.231E-4		
										6.639E+2	4.012E-4		
										6.642E+2	3.800E-4		
										6.645E+2	3.736E-4		
										6.649E+2	3.463E-4		
										6.652E+2	3.245E-4		
										6.655E+2	3.215E-4		
										6.659E+2	3.142E-4		
										6.662E+2	2.875E-4		
										6.665E+2	2.620E-4		
										6.669E+2	2.711E-4		
										6.672E+2	2.426E-4		
										6.675E+2	2.435E-4		
										6.679E+2	2.429E-4		
										6.682E+2	2.253E-4		
										6.685E+2	2.193E-4		
										6.688E+2	2.041E-4		
										6.692E+2	1.935E-4		
										6.695E+2	1.832E-4		
										6.698E+2	1.868E-4		
										6.702E+2	1.626E-4		
										6.705E+2	1.729E-4		
										6.708E+2	1.507E-4		
										6.712E+2	1.650E-4		
										6.715E+2	1.495E-4		
										6.718E+2	1.480E-4		
										6.722E+2	1.389E-4		
										6.725E+2	1.165E-4		
										6.728E+2	1.392E-4		
										6.732E+2	1.177E-4		
										6.735E+2	1.149E-4		
										6.738E+2	1.162E-4		
										6.741E+2	1.037E-4		
										6.745E+2	9.765E-5		
										6.748E+2	8.401E-5		
										6.751E+2	9.462E-5		
										6.755E+2	8.067E-5		
										6.758E+2	9.189E-5		
										6.761E+2	8.765E-5		
										6.764E+2	8.370E-5		
										6.768E+2	7.005E-5		
										6.771E+2	6.308E-5		
										6.774E+2	7.551E-5		
										6.778E+2	5.883E-5		
										6.781E+2	7.218E-5		
										6.784E+2	6.217E-5		
										6.788E+2	6.915E-5		
										6.791E+2	6.915E-5		
										6.794E+2	7.005E-5		
										6.797E+2	7.188E-5		
										6.801E+2	4.822E-5		
										6.804E+2	4.792E-5		
										6.807E+2	3.761E-5		
										6.810E+2	4.397E-5		
										6.814E+2	3.851E-5		
										6.817E+2	5.065E-5		
										6.820E+2	4.458E-5		
										6.824E+2	3.579E-5		
										6.827E+2	4.094E-5		
										6.830E+2	5.034E-5		
										6.834E+2	2.760E-5		
										6.837E+2	3.215E-5		
										6.840E+2	3.942E-5		
										6.843E+2	4.519E-5		
										6.847E+2	4.064E-5		
										6.850E+2	4.397E-5		
										6.853E+2	2.517E-5		
										6.857E+2	3.336E-5		
										6.860E+2	3.245E-5		
										6.863E+2	3.336E-5		
										6.866E+2	2.608E-5		
										6.870E+2	2.305E-5		
										6.873E+2	3.093E-5		
										6.876E+2	2.820E-5		
										6.880E+2	2.820E-5		
										6.883E+2	2.669E-5		
										6.886E+2	2.366E-5		
										6.889E+2	1.547E-5		
										6.893E+2	2.093E-5		
										6.896E+2	2.153E-5		
										6.899E+2	3.700E-5		
										6.902E+2	2.487E-5		
										6.906E+2	2.669E-5		
										6.909E+2	3.548E-5		
										6.912E+2	1.577E-5		
										6.916E+2	1.941E-5		
										6.919E+2	1.516E-6		
										6.922E+2	1.850E-5		
										6.925E+2	1.365E-5		
										6.929E+2	1.638E-5		
										6.932E+2	2.244E-5		
										6.935E+2	1.880E-5		
										6.938E+2	2.244E-5		
										6.942E+2	1.911E-5		
										6.945E+2	1.183E-5		
										6.948E+2	1.698E-5		
										6.952E+2	1.334E-5		
										6.955E+2	9.096E-7		
										6.958E+2	1.698E-5		
										6.961E+2	1.456E-5		
										6.965E+2	1.395E-5		
										6.968E+2	1.425E-5		
										6.971E+2	6.368E-6		
										6.975E+2	5.762E-6		
										6.978E+2	2.123E-5		
										6.981E+2	1.547E-5		
										6.984E+2	1.213E-5		
										6.988E+2	4.246E-6		
										6.991E+2	1.607E-5		
										6.994E+2	1.213E-6		
										6.997E+2	1.638E-5		
										7.001E+2	2.274E-5		
										7.004E+2	2.426E-6		
										7.007E+2	1.365E-5		
										7.010E+2	6.368E-6		
										7.014E+2	9.098E-6		
										7.017E+2	1.516E-5		
										7.020E+2	1.486E-5		
										7.023E+2	2.122E-6		
										7.027E+2	1.395E-5		
										7.030E+2	3.032E-7		
										7.033E+2	1.304E-5		
										7.037E+2	9.705E-6		
										7.040E+2	3.033E-6		
										7.043E+2	0.000E+0		
										7.046E+2	1.425E-5		
										7.050E+2	1.274E-5		
										7.053E+2	1.243E-5		
										7.056E+2	6.672E-6		
										7.059E+2	9.096E-7		
										7.062E+2	3.032E-7		
										7.066E+2	9.705E-6		
										7.069E+2	7.581E-6		
										7.072E+2	1.243E-5		
										7.075E+2	1.304E-5		
										7.079E+2	3.033E-6		
										7.082E+2	0.000E+0		
										7.085E+2	6.672E-6		
										7.088E+2	4.549E-6		
										7.092E+2	3.336E-6		
										7.095E+2	6.368E-6		
										7.098E+2	6.064E-7		
										7.102E+2	3.033E-6		
										7.105E+2	1.577E-5		
										7.108E+2	5.459E-6		
										7.111E+2	1.365E-5		
										7.115E+2	9.096E-7		
										7.118E+2	1.486E-5		
										7.121E+2	1.243E-5		
										7.124E+2	9.096E-7		
										7.128E+2	1.456E-5		
										7.131E+2	1.122E-5		
										7.134E+2	3.943E-6		
										7.137E+2	1.698E-5		
										7.140E+2	7.581E-6		
										7.144E+2	2.730E-6		
										7.147E+2	2.730E-6		
										7.150E+2	1.122E-5		
										7.153E+2	1.213E-6		
										7.157E+2	6.064E-7		
										7.160E+2	1.607E-5		
										7.163E+2	3.336E-6		
										7.166E+2	5.762E-6		
										7.170E+2	7.581E-6		
										7.173E+2	1.638E-5		
										7.176E+2	9.096E-7		
										7.179E+2	2.122E-6		
										7.183E+2	1.819E-6		
										7.186E+2	3.640E-6		
										7.189E+2	5.459E-6		
										7.192E+2	1.425E-5		
										7.195E+2	4.246E-6		
										7.199E+2	1.274E-5		
										7.202E+2	1.122E-5		
										7.205E+2	7.278E-6		
										7.208E+2	1.061E-5		
										7.212E+2	3.336E-6		
										7.215E+2	5.156E-6		
										7.218E+2	1.001E-5		
										7.221E+2	8.189E-6		
										7.225E+2	1.819E-6		
										7.228E+2	9.096E-7		
										7.231E+2	3.032E-7		
										7.234E+2	1.001E-5		
										7.238E+2	7.581E-6		
										7.241E+2	7.581E-6		
										7.244E+2	9.705E-6		
										7.247E+2	6.975E-6		
										7.250E+2	7.278E-6		
										7.254E+2	3.943E-6		
										7.257E+2	2.244E-5		
										7.260E+2	5.459E-6		
										7.263E+2	2.426E-6		
										7.267E+2	1.122E-5		
										7.270E+2	2.122E-6		
										7.273E+2	4.852E-6		
										7.276E+2	3.033E-6		
										7.280E+2	6.975E-6		
										7.283E+2	1.274E-5		
										7.286E+2	1.092E-5		
										7.289E+2	3.033E-6		
										7.292E+2	6.368E-6		
										7.296E+2	1.152E-5		
										7.299E+2	9.705E-6		
										7.302E+2	6.368E-6		
										7.305E+2	3.943E-6		
										7.308E+2	8.795E-6		
										7.312E+2	1.819E-6		
										7.315E+2	3.033E-6		
										7.318E+2	1.031E-5		
										7.321E+2	2.730E-6		
										7.325E+2	6.975E-6		
										7.328E+2	1.213E-6		
										7.331E+2	6.064E-7		
										7.334E+2	1.183E-5		
										7.337E+2	5.156E-6		
										7.341E+2	6.368E-6		
										7.344E+2	3.640E-6		
										7.347E+2	7.278E-6		
										7.350E+2	3.336E-6		
										7.353E+2	5.459E-6		
										7.357E+2	9.402E-6		
										7.360E+2	3.336E-6		
										7.363E+2	1.152E-5		
										7.366E+2	3.032E-7		
										7.370E+2	2.122E-6		
										7.373E+2	3.336E-6		
										7.376E+2	1.819E-6		
										7.379E+2	2.730E-6		
										7.382E+2	1.213E-6		
										7.386E+2	2.730E-6		
										7.389E+2	1.031E-5		
										7.392E+2	3.640E-6		
										7.395E+2	5.156E-6		
										7.398E+2	1.213E-6		
										7.402E+2	7.886E-6		
										7.405E+2	2.426E-6		
										7.408E+2	7.884E-6		
										7.411E+2	2.730E-6		
										7.415E+2	1.092E-5		
										7.418E+2	3.943E-6		
										7.421E+2	3.640E-6		
										7.424E+2	4.852E-6		
										7.427E+2	6.065E-6		
										7.430E+2	6.975E-6		
										7.434E+2	9.402E-6		
										7.437E+2	1.213E-6		
										7.440E+2	1.365E-5		
										7.443E+2	3.032E-7		
										7.447E+2	1.456E-5		
										7.450E+2	2.730E-6		
										7.453E+2	5.459E-6		
										7.456E+2	9.096E-7		
										7.459E+2	8.795E-6		
										7.462E+2	2.578E-5		
										7.466E+2	8.795E-6		
										7.469E+2	1.819E-6		
										7.472E+2	4.852E-6		
										7.475E+2	4.246E-6		
										7.478E+2	3.033E-6		
										7.482E+2	1.395E-5		
										7.485E+2	5.762E-6		
										7.488E+2	3.032E-7		
										7.491E+2	4.246E-6		
										7.494E+2	3.943E-6		
										7.498E+2	6.975E-6		
										7.501E+2	1.061E-5		
										7.504E+2	2.426E-6		
										7.507E+2	3.943E-6		
										7.510E+2	1.213E-6		
										7.513E+2	3.032E-7		
										7.517E+2	6.672E-6		
										7.520E+2	1.819E-6		
										7.523E+2	6.672E-6		
										7.526E+2	9.096E-7		
										7.530E+2	4.549E-6		
										7.533E+2	6.065E-6		
										7.536E+2	7.886E-6		
										7.539E+2	3.033E-6		
										7.542E+2	2.122E-6		
										7.545E+2	4.549E-6		
										7.549E+2	1.152E-5		
										7.552E+2	1.152E-5		
										7.555E+2	1.456E-5		
										7.558E+2	1.516E-6		
										7.561E+2	1.274E-5		
										7.565E+2	6.368E-6		
										7.568E+2	9.096E-7		
										7.571E+2	2.790E-5		
										7.574E+2	7.278E-6		
										7.577E+2	3.032E-7		
										7.580E+2	6.065E-6		
										7.584E+2	1.516E-6		
										7.587E+2	5.459E-6		
										7.590E+2	1.122E-5		
										7.593E+2	1.183E-5		
										7.596E+2	1.092E-5		
										7.600E+2	1.152E-5		
										7.603E+2	1.516E-6		
										7.606E+2	3.033E-6		
										7.609E+2	5.762E-6		
										7.612E+2	2.426E-6		
										7.615E+2	6.368E-6		
										7.618E+2	2.730E-6		
										7.622E+2	1.456E-5		
										7.625E+2	6.368E-6		
										7.628E+2	4.246E-6		
										7.631E+2	6.065E-6		
										7.634E+2	6.672E-6		
										7.638E+2	7.581E-6		
										7.641E+2	8.492E-6		
										7.644E+2	1.001E-5		
										7.647E+2	2.730E-6		
										7.650E+2	9.098E-6		
										7.653E+2	0.000E+0		
										7.657E+2	6.672E-6		
										7.660E+2	6.975E-6		
										7.663E+2	9.402E-6		
										7.666E+2	7.886E-6		
										7.669E+2	1.334E-5		
										7.672E+2	0.000E+0		
										7.675E+2	1.092E-5		
										7.679E+2	3.336E-6		
										7.682E+2	4.852E-6		
										7.685E+2	0.000E+0		
										7.688E+2	6.672E-6		
										7.691E+2	7.581E-6		
										7.695E+2	2.062E-5		
										7.698E+2	7.886E-6		
										7.701E+2	2.122E-6		
										7.704E+2	3.033E-6		
										7.707E+2	6.065E-6		
										7.710E+2	1.304E-5		
										7.713E+2	2.426E-6		
										7.717E+2	1.819E-6		
										7.720E+2	4.246E-6		
										7.723E+2	9.096E-7		
										7.726E+2	6.975E-6		
										7.729E+2	3.943E-6		
										7.732E+2	3.336E-6		
										7.736E+2	1.213E-6		
										7.739E+2	9.705E-6		
										7.742E+2	7.581E-6		
										7.745E+2	8.189E-6		
										7.748E+2	6.064E-7		
										7.751E+2	3.336E-6		
										7.755E+2	9.096E-7		
										7.758E+2	4.246E-6		
										7.761E+2	5.762E-6		
										7.764E+2	2.426E-6		
										7.767E+2	4.549E-6		
										7.770E+2	4.852E-6		
										7.773E+2	6.975E-6		
										7.777E+2	9.098E-6		
										7.780E+2	6.065E-6		
										7.783E+2	8.492E-6		
										7.786E+2	9.705E-6		
										7.789E+2	8.795E-6		
										7.792E+2	3.943E-6		
										7.795E+2	3.032E-7		
										7.799E+2	3.033E-6		
										7.802E+2	3.033E-6		
