Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)	NeV (V)	NeJ (mA/cm2))
										6.194E+2	3.572E-5		
										6.198E+2	4.222E-5		
										6.201E+2	5.382E-5		
										6.204E+2	4.315E-5		
										6.208E+2	3.387E-5		
										6.211E+2	2.691E-5		
										6.215E+2	1.717E-5		
										6.218E+2	2.784E-5		
										6.221E+2	3.758E-5		
										6.225E+2	5.567E-5		
										6.228E+2	4.547E-5		
										6.231E+2	1.485E-5		
										6.235E+2	4.083E-5		
										6.238E+2	4.639E-5		
										6.241E+2	3.851E-5		
										6.245E+2	3.804E-5		
										6.248E+2	1.948E-5		
										6.252E+2	3.479E-5		
										6.255E+2	3.665E-5		
										6.258E+2	5.150E-5		
										6.262E+2	1.717E-5		
										6.265E+2	3.387E-5		
										6.268E+2	3.433E-5		
										6.272E+2	1.531E-5		
										6.275E+2	3.619E-5		
										6.278E+2	3.804E-5		
										6.282E+2	3.155E-5		
										6.285E+2	1.995E-5		
										6.288E+2	1.160E-5		
										6.292E+2	2.366E-5		
										6.295E+2	3.479E-5		
										6.299E+2	4.639E-5		
										6.302E+2	2.320E-5		
										6.305E+2	8.815E-6		
										6.309E+2	3.294E-5		
										6.312E+2	3.016E-5		
										6.315E+2	3.433E-5		
										6.319E+2	4.686E-5		
										6.322E+2	7.887E-6		
										6.325E+2	2.691E-5		
										6.329E+2	3.294E-5		
										6.332E+2	2.320E-5		
										6.335E+2	1.670E-5		
										6.339E+2	3.804E-5		
										6.342E+2	2.737E-5		
										6.345E+2	3.016E-5		
										6.349E+2	4.639E-5		
										6.352E+2	2.412E-5		
										6.356E+2	2.505E-5		
										6.359E+2	3.526E-5		
										6.362E+2	2.644E-5		
										6.366E+2	2.923E-5		
										6.369E+2	2.691E-5		
										6.372E+2	3.248E-5		
										6.376E+2	2.227E-5		
										6.379E+2	4.500E-5		
										6.382E+2	2.830E-5		
										6.386E+2	3.062E-5		
										6.389E+2	7.887E-6		
										6.392E+2	3.294E-5		
										6.396E+2	2.598E-5		
										6.399E+2	2.598E-5		
										6.402E+2	1.485E-5		
										6.406E+2	2.459E-5		
										6.409E+2	1.206E-5		
										6.412E+2	2.320E-5		
										6.416E+2	8.815E-6		
										6.419E+2	2.134E-5		
										6.422E+2	2.227E-5		
										6.426E+2	3.201E-5		
										6.429E+2	3.016E-5		
										6.433E+2	3.155E-5		
										6.436E+2	2.366E-5		
										6.439E+2	2.320E-5		
										6.443E+2	4.268E-5		
										6.446E+2	3.062E-5		
										6.449E+2	1.856E-5		
										6.453E+2	1.160E-5		
										6.456E+2	1.577E-5		
										6.459E+2	2.784E-5		
										6.463E+2	1.392E-5		
										6.466E+2	3.619E-5		
										6.469E+2	2.134E-5		
										6.473E+2	1.948E-5		
										6.476E+2	1.995E-5		
										6.479E+2	1.763E-5		
										6.483E+2	1.067E-5		
										6.486E+2	1.670E-5		
										6.489E+2	2.830E-5		
										6.493E+2	1.021E-5		
										6.496E+2	1.392E-6		
										6.499E+2	1.299E-5		
										6.503E+2	1.624E-5		
										6.506E+2	8.815E-6		
										6.509E+2	3.340E-5		
										6.513E+2	3.804E-5		
										6.516E+2	1.531E-5		
										6.519E+2	1.995E-5		
										6.523E+2	5.568E-6		
										6.526E+2	2.227E-5		
										6.529E+2	1.392E-6		
										6.533E+2	1.763E-5		
										6.536E+2	3.526E-5		
										6.539E+2	1.856E-5		
										6.543E+2	2.088E-5		
										6.546E+2	1.485E-5		
										6.549E+2	2.783E-6		
										6.553E+2	3.619E-5		
										6.556E+2	1.299E-5		
										6.559E+2	9.279E-6		
										6.562E+2	6.959E-6		
										6.566E+2	7.887E-6		
										6.569E+2	1.253E-5		
										6.572E+2	3.201E-5		
										6.576E+2	1.392E-5		
										6.579E+2	9.277E-7		
										6.582E+2	0.000E+0		
										6.586E+2	2.088E-5		
										6.589E+2	3.062E-5		
										6.592E+2	1.485E-5		
										6.596E+2	3.155E-5		
										6.599E+2	1.021E-5		
										6.602E+2	8.351E-6		
										6.606E+2	1.021E-5		
										6.609E+2	5.104E-6		
										6.612E+2	1.948E-5		
										6.616E+2	1.531E-5		
										6.619E+2	9.742E-6		
										6.622E+2	2.320E-5		
										6.626E+2	4.638E-7		
										6.629E+2	1.902E-5		
										6.632E+2	2.273E-5		
										6.635E+2	1.206E-5		
										6.639E+2	3.387E-5		
										6.642E+2	1.113E-5		
										6.645E+2	7.423E-6		
										6.649E+2	1.299E-5		
										6.652E+2	1.160E-5		
										6.655E+2	2.273E-5		
										6.659E+2	1.392E-6		
										6.662E+2	9.277E-7		
										6.665E+2	1.299E-5		
										6.669E+2	8.351E-6		
										6.672E+2	7.423E-6		
										6.675E+2	9.277E-7		
										6.679E+2	5.568E-6		
										6.682E+2	2.783E-6		
										6.685E+2	1.160E-5		
										6.688E+2	1.392E-6		
										6.692E+2	4.640E-6		
										6.695E+2	2.227E-5		
										6.698E+2	3.247E-6		
										6.702E+2	1.253E-5		
										6.705E+2	1.345E-5		
										6.708E+2	1.438E-5		
										6.712E+2	1.855E-6		
										6.715E+2	4.640E-6		
										6.718E+2	1.763E-5		
										6.722E+2	2.319E-6		
										6.725E+2	3.340E-5		
										6.728E+2	1.717E-5		
										6.732E+2	1.392E-6		
										6.735E+2	0.000E+0		
										6.738E+2	3.711E-6		
										6.741E+2	9.277E-7		
										6.745E+2	7.887E-6		
										6.748E+2	1.113E-5		
										6.751E+2	6.032E-6		
										6.755E+2	8.815E-6		
										6.758E+2	1.763E-5		
										6.761E+2	1.113E-5		
										6.764E+2	1.160E-5		
										6.768E+2	2.319E-6		
										6.771E+2	1.438E-5		
										6.774E+2	8.351E-6		
										6.778E+2	1.855E-6		
										6.781E+2	2.644E-5		
										6.784E+2	7.423E-6		
										6.788E+2	1.067E-5		
										6.791E+2	9.277E-7		
										6.794E+2	1.577E-5		
										6.797E+2	2.273E-5		
										6.801E+2	8.351E-6		
										6.804E+2	7.887E-6		
										6.807E+2	8.351E-6		
										6.810E+2	1.763E-5		
										6.814E+2	9.279E-6		
										6.817E+2	1.299E-5		
										6.820E+2	2.783E-6		
										6.824E+2	9.742E-6		
										6.827E+2	3.711E-6		
										6.830E+2	7.887E-6		
										6.834E+2	5.568E-6		
										6.837E+2	4.176E-6		
										6.840E+2	1.253E-5		
										6.843E+2	1.809E-5		
										6.847E+2	6.032E-6		
										6.850E+2	4.640E-6		
										6.853E+2	2.319E-6		
										6.857E+2	2.784E-5		
										6.860E+2	1.253E-5		
										6.863E+2	9.279E-6		
										6.866E+2	1.856E-5		
										6.870E+2	1.531E-5		
										6.873E+2	2.319E-6		
										6.876E+2	9.277E-7		
										6.880E+2	2.923E-5		
										6.883E+2	3.711E-6		
										6.886E+2	3.108E-5		
										6.889E+2	1.160E-5		
										6.893E+2	4.640E-6		
										6.896E+2	1.577E-5		
										6.899E+2	1.113E-5		
										6.902E+2	4.640E-6		
										6.906E+2	3.247E-6		
										6.909E+2	7.423E-6		
										6.912E+2	3.711E-6		
										6.916E+2	6.496E-6		
										6.919E+2	1.438E-5		
										6.922E+2	4.176E-6		
										6.925E+2	1.438E-5		
										6.929E+2	1.531E-5		
										6.932E+2	6.959E-6		
										6.935E+2	1.021E-5		
										6.938E+2	5.568E-6		
										6.942E+2	6.032E-6		
										6.945E+2	2.691E-5		
										6.948E+2	5.568E-6		
										6.952E+2	3.711E-6		
										6.955E+2	6.032E-6		
										6.958E+2	1.392E-6		
										6.961E+2	1.392E-6		
										6.965E+2	5.568E-6		
										6.968E+2	1.717E-5		
										6.971E+2	2.319E-6		
										6.975E+2	6.496E-6		
										6.978E+2	2.783E-6		
										6.981E+2	1.577E-5		
										6.984E+2	5.104E-6		
										6.988E+2	9.277E-7		
										6.991E+2	6.032E-6		
										6.994E+2	3.247E-6		
										6.997E+2	1.577E-5		
										7.001E+2	1.624E-5		
										7.004E+2	9.277E-7		
										7.007E+2	2.319E-6		
										7.010E+2	3.711E-6		
										7.014E+2	2.505E-5		
										7.017E+2	1.531E-5		
										7.020E+2	5.104E-6		
										7.023E+2	1.392E-6		
										7.027E+2	8.351E-6		
										7.030E+2	1.624E-5		
										7.033E+2	7.423E-6		
										7.037E+2	1.438E-5		
										7.040E+2	1.763E-5		
										7.043E+2	4.176E-6		
										7.046E+2	7.887E-6		
										7.050E+2	1.067E-5		
										7.053E+2	9.279E-6		
										7.056E+2	4.176E-6		
										7.059E+2	1.206E-5		
										7.062E+2	1.948E-5		
										7.066E+2	1.995E-5		
										7.069E+2	4.176E-6		
										7.072E+2	7.887E-6		
										7.075E+2	1.763E-5		
										7.079E+2	6.032E-6		
										7.082E+2	6.032E-6		
										7.085E+2	1.392E-6		
										7.088E+2	9.279E-6		
										7.092E+2	5.568E-6		
										7.095E+2	6.032E-6		
										7.098E+2	5.104E-6		
										7.102E+2	9.277E-7		
										7.105E+2	1.624E-5		
										7.108E+2	1.624E-5		
										7.111E+2	1.067E-5		
										7.115E+2	1.392E-6		
										7.118E+2	1.577E-5		
										7.121E+2	2.227E-5		
										7.124E+2	1.160E-5		
										7.128E+2	5.104E-6		
										7.131E+2	8.351E-6		
										7.134E+2	7.887E-6		
										7.137E+2	1.856E-5		
										7.140E+2	1.067E-5		
										7.144E+2	1.855E-6		
										7.147E+2	1.113E-5		
										7.150E+2	4.640E-6		
										7.153E+2	1.717E-5		
										7.157E+2	1.392E-5		
										7.160E+2	1.299E-5		
										7.163E+2	1.485E-5		
										7.166E+2	0.000E+0		
										7.170E+2	1.160E-5		
										7.173E+2	7.887E-6		
										7.176E+2	1.392E-5		
										7.179E+2	1.067E-5		
										7.183E+2	8.351E-6		
										7.186E+2	1.299E-5		
										7.189E+2	0.000E+0		
										7.192E+2	2.319E-6		
										7.195E+2	1.438E-5		
										7.199E+2	1.855E-6		
										7.202E+2	1.902E-5		
										7.205E+2	1.345E-5		
										7.208E+2	4.638E-7		
										7.212E+2	1.670E-5		
										7.215E+2	7.423E-6		
										7.218E+2	9.742E-6		
										7.221E+2	6.032E-6		
										7.225E+2	4.176E-6		
										7.228E+2	2.552E-5		
										7.231E+2	3.387E-5		
										7.234E+2	1.113E-5		
										7.238E+2	9.277E-7		
										7.241E+2	5.568E-6		
										7.244E+2	9.742E-6		
										7.247E+2	6.032E-6		
										7.250E+2	1.345E-5		
										7.254E+2	1.438E-5		
										7.257E+2	6.496E-6		
										7.260E+2	1.763E-5		
										7.263E+2	5.568E-6		
										7.267E+2	2.412E-5		
										7.270E+2	1.717E-5		
										7.273E+2	7.887E-6		
										7.276E+2	6.959E-6		
										7.280E+2	8.815E-6		
										7.283E+2	1.392E-6		
										7.286E+2	1.763E-5		
										7.289E+2	1.392E-6		
										7.292E+2	7.423E-6		
										7.296E+2	9.277E-7		
										7.299E+2	0.000E+0		
										7.302E+2	8.351E-6		
										7.305E+2	3.247E-6		
										7.308E+2	3.711E-6		
										7.312E+2	1.902E-5		
										7.315E+2	1.113E-5		
										7.318E+2	1.253E-5		
										7.321E+2	7.887E-6		
										7.325E+2	6.032E-6		
										7.328E+2	2.877E-5		
										7.331E+2	1.299E-5		
										7.334E+2	1.392E-5		
										7.337E+2	1.763E-5		
										7.341E+2	1.392E-6		
										7.344E+2	2.783E-6		
										7.347E+2	5.568E-6		
										7.350E+2	8.351E-6		
										7.353E+2	6.032E-6		
										7.357E+2	7.887E-6		
										7.360E+2	6.959E-6		
										7.363E+2	1.855E-6		
										7.366E+2	6.959E-6		
										7.370E+2	4.640E-6		
										7.373E+2	4.640E-6		
										7.376E+2	6.032E-6		
										7.379E+2	1.809E-5		
										7.382E+2	1.855E-6		
										7.386E+2	4.640E-6		
										7.389E+2	5.104E-6		
										7.392E+2	1.670E-5		
										7.395E+2	4.176E-6		
										7.398E+2	7.887E-6		
										7.402E+2	1.206E-5		
										7.405E+2	2.319E-6		
										7.408E+2	1.763E-5		
										7.411E+2	1.624E-5		
										7.415E+2	4.640E-6		
										7.418E+2	3.247E-6		
										7.421E+2	2.783E-6		
										7.424E+2	1.113E-5		
										7.427E+2	2.319E-6		
										7.430E+2	3.711E-6		
										7.434E+2	7.423E-6		
										7.437E+2	1.345E-5		
										7.440E+2	2.227E-5		
										7.443E+2	6.496E-6		
										7.447E+2	2.319E-6		
										7.450E+2	3.247E-6		
										7.453E+2	4.638E-7		
										7.456E+2	1.531E-5		
										7.459E+2	9.277E-7		
										7.462E+2	6.496E-6		
										7.466E+2	2.319E-6		
										7.469E+2	9.277E-7		
										7.472E+2	1.345E-5		
										7.475E+2	8.351E-6		
										7.478E+2	1.392E-6		
										7.482E+2	1.809E-5		
										7.485E+2	2.227E-5		
										7.488E+2	9.279E-6		
										7.491E+2	7.887E-6		
										7.494E+2	1.485E-5		
										7.498E+2	6.959E-6		
										7.501E+2	4.638E-7		
										7.504E+2	1.670E-5		
										7.507E+2	3.711E-6		
										7.510E+2	8.351E-6		
										7.513E+2	7.423E-6		
										7.517E+2	9.277E-7		
										7.520E+2	6.959E-6		
										7.523E+2	4.638E-7		
										7.526E+2	2.783E-6		
										7.530E+2	1.113E-5		
										7.533E+2	6.032E-6		
										7.536E+2	1.392E-6		
										7.539E+2	8.815E-6		
										7.542E+2	8.815E-6		
										7.545E+2	3.247E-6		
										7.549E+2	2.783E-6		
										7.552E+2	7.423E-6		
										7.555E+2	1.392E-6		
										7.558E+2	2.783E-6		
										7.561E+2	3.711E-6		
										7.565E+2	9.742E-6		
										7.568E+2	8.815E-6		
										7.571E+2	2.319E-6		
										7.574E+2	1.392E-6		
										7.577E+2	9.277E-7		
										7.580E+2	1.392E-6		
										7.584E+2	9.279E-6		
										7.587E+2	7.423E-6		
										7.590E+2	4.640E-6		
										7.593E+2	1.253E-5		
										7.596E+2	1.485E-5		
										7.600E+2	3.247E-6		
										7.603E+2	3.247E-6		
										7.606E+2	6.496E-6		
										7.609E+2	8.351E-6		
										7.612E+2	4.176E-6		
										7.615E+2	2.319E-6		
										7.618E+2	1.392E-6		
										7.622E+2	5.568E-6		
										7.625E+2	1.577E-5		
										7.628E+2	1.067E-5		
										7.631E+2	8.815E-6		
										7.634E+2	1.855E-6		
										7.638E+2	2.227E-5		
										7.641E+2	1.948E-5		
										7.644E+2	1.855E-6		
										7.647E+2	1.485E-5		
										7.650E+2	1.113E-5		
										7.653E+2	3.758E-5		
										7.657E+2	1.206E-5		
										7.660E+2	5.568E-6		
										7.663E+2	3.711E-6		
										7.666E+2	8.351E-6		
										7.669E+2	4.176E-6		
										7.672E+2	2.088E-5		
										7.675E+2	1.392E-5		
										7.679E+2	3.247E-6		
										7.682E+2	4.640E-6		
										7.685E+2	5.568E-6		
										7.688E+2	1.021E-5		
										7.691E+2	2.783E-6		
										7.695E+2	6.496E-6		
										7.698E+2	3.247E-6		
										7.701E+2	7.423E-6		
										7.704E+2	6.496E-6		
										7.707E+2	5.568E-6		
										7.710E+2	3.016E-5		
										7.713E+2	1.624E-5		
										7.717E+2	6.496E-6		
										7.720E+2	0.000E+0		
										7.723E+2	5.104E-6		
										7.726E+2	1.345E-5		
										7.729E+2	2.783E-6		
										7.732E+2	4.176E-6		
										7.736E+2	1.624E-5		
										7.739E+2	9.742E-6		
										7.742E+2	2.783E-6		
										7.745E+2	9.279E-6		
										7.748E+2	6.959E-6		
										7.751E+2	1.809E-5		
										7.755E+2	2.783E-6		
										7.758E+2	3.711E-6		
										7.761E+2	8.815E-6		
										7.764E+2	1.113E-5		
										7.767E+2	9.742E-6		
										7.770E+2	7.887E-6		
										7.773E+2	1.345E-5		
										7.777E+2	1.763E-5		
										7.780E+2	7.887E-6		
										7.783E+2	6.496E-6		
										7.786E+2	1.113E-5		
										7.789E+2	1.392E-5		
										7.792E+2	1.021E-5		
										7.795E+2	2.783E-6		
										7.799E+2	8.351E-6		
										7.802E+2	2.088E-5		
