Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)	NeV (V)	NeJ (mA/cm2))
										6.194E+2	6.869E-3		
										6.198E+2	7.149E-3		
										6.201E+2	7.399E-3		
										6.204E+2	7.570E-3		
										6.208E+2	7.747E-3		
										6.211E+2	8.036E-3		
										6.215E+2	8.217E-3		
										6.218E+2	8.336E-3		
										6.221E+2	8.665E-3		
										6.225E+2	8.838E-3		
										6.228E+2	9.050E-3		
										6.231E+2	9.251E-3		
										6.235E+2	9.392E-3		
										6.238E+2	9.764E-3		
										6.241E+2	9.818E-3		
										6.245E+2	9.953E-3		
										6.248E+2	1.014E-2		
										6.252E+2	1.035E-2		
										6.255E+2	1.056E-2		
										6.258E+2	1.068E-2		
										6.262E+2	1.079E-2		
										6.265E+2	1.087E-2		
										6.268E+2	1.111E-2		
										6.272E+2	1.111E-2		
										6.275E+2	1.120E-2		
										6.278E+2	1.136E-2		
										6.282E+2	1.142E-2		
										6.285E+2	1.162E-2		
										6.288E+2	1.161E-2		
										6.292E+2	1.158E-2		
										6.295E+2	1.163E-2		
										6.299E+2	1.169E-2		
										6.302E+2	1.166E-2		
										6.305E+2	1.175E-2		
										6.309E+2	1.162E-2		
										6.312E+2	1.170E-2		
										6.315E+2	1.168E-2		
										6.319E+2	1.158E-2		
										6.322E+2	1.148E-2		
										6.325E+2	1.149E-2		
										6.329E+2	1.144E-2		
										6.332E+2	1.125E-2		
										6.335E+2	1.117E-2		
										6.339E+2	1.109E-2		
										6.342E+2	1.101E-2		
										6.345E+2	1.085E-2		
										6.349E+2	1.067E-2		
										6.352E+2	1.052E-2		
										6.356E+2	1.022E-2		
										6.359E+2	1.013E-2		
										6.362E+2	9.947E-3		
										6.366E+2	9.723E-3		
										6.369E+2	9.580E-3		
										6.372E+2	9.370E-3		
										6.376E+2	9.130E-3		
										6.379E+2	8.934E-3		
										6.382E+2	8.665E-3		
										6.386E+2	8.501E-3		
										6.389E+2	8.239E-3		
										6.392E+2	8.024E-3		
										6.396E+2	7.830E-3		
										6.399E+2	7.499E-3		
										6.402E+2	7.335E-3		
										6.406E+2	7.003E-3		
										6.409E+2	6.881E-3		
										6.412E+2	6.597E-3		
										6.416E+2	6.311E-3		
										6.419E+2	6.168E-3		
										6.422E+2	5.949E-3		
										6.426E+2	5.732E-3		
										6.429E+2	5.460E-3		
										6.433E+2	5.320E-3		
										6.436E+2	5.100E-3		
										6.439E+2	4.952E-3		
										6.443E+2	4.759E-3		
										6.446E+2	4.586E-3		
										6.449E+2	4.445E-3		
										6.453E+2	4.129E-3		
										6.456E+2	4.085E-3		
										6.459E+2	3.877E-3		
										6.463E+2	3.684E-3		
										6.466E+2	3.573E-3		
										6.469E+2	3.439E-3		
										6.473E+2	3.303E-3		
										6.476E+2	3.173E-3		
										6.479E+2	3.037E-3		
										6.483E+2	2.923E-3		
										6.486E+2	2.805E-3		
										6.489E+2	2.753E-3		
										6.493E+2	2.584E-3		
										6.496E+2	2.503E-3		
										6.499E+2	2.345E-3		
										6.503E+2	2.304E-3		
										6.506E+2	2.162E-3		
										6.509E+2	2.095E-3		
										6.513E+2	2.067E-3		
										6.516E+2	1.932E-3		
										6.519E+2	1.831E-3		
										6.523E+2	1.780E-3		
										6.526E+2	1.746E-3		
										6.529E+2	1.620E-3		
										6.533E+2	1.548E-3		
										6.536E+2	1.516E-3		
										6.539E+2	1.439E-3		
										6.543E+2	1.420E-3		
										6.546E+2	1.346E-3		
										6.549E+2	1.288E-3		
										6.553E+2	1.235E-3		
										6.556E+2	1.191E-3		
										6.559E+2	1.099E-3		
										6.562E+2	1.114E-3		
										6.566E+2	1.075E-3		
										6.569E+2	1.012E-3		
										6.572E+2	1.022E-3		
										6.576E+2	9.389E-4		
										6.579E+2	9.148E-4		
										6.582E+2	8.614E-4		
										6.586E+2	7.918E-4		
										6.589E+2	7.772E-4		
										6.592E+2	7.884E-4		
										6.596E+2	7.222E-4		
										6.599E+2	6.952E-4		
										6.602E+2	6.514E-4		
										6.606E+2	6.391E-4		
										6.609E+2	6.306E-4		
										6.612E+2	5.908E-4		
										6.616E+2	5.571E-4		
										6.619E+2	5.335E-4		
										6.622E+2	5.043E-4		
										6.626E+2	4.970E-4		
										6.629E+2	4.773E-4		
										6.632E+2	4.846E-4		
										6.635E+2	4.605E-4		
										6.639E+2	4.167E-4		
										6.642E+2	4.116E-4		
										6.645E+2	3.605E-4		
										6.649E+2	3.560E-4		
										6.652E+2	3.448E-4		
										6.655E+2	3.403E-4		
										6.659E+2	3.487E-4		
										6.662E+2	3.083E-4		
										6.665E+2	2.886E-4		
										6.669E+2	2.667E-4		
										6.672E+2	2.886E-4		
										6.675E+2	2.718E-4		
										6.679E+2	2.589E-4		
										6.682E+2	2.370E-4		
										6.685E+2	2.173E-4		
										6.688E+2	2.415E-4		
										6.692E+2	2.140E-4		
										6.695E+2	2.218E-4		
										6.698E+2	2.067E-4		
										6.702E+2	1.904E-4		
										6.705E+2	1.831E-4		
										6.708E+2	1.786E-4		
										6.712E+2	1.634E-4		
										6.715E+2	1.758E-4		
										6.718E+2	1.775E-4		
										6.722E+2	1.359E-4		
										6.725E+2	1.668E-4		
										6.728E+2	1.157E-4		
										6.732E+2	1.207E-4		
										6.735E+2	1.359E-4		
										6.738E+2	1.286E-4		
										6.741E+2	1.410E-4		
										6.745E+2	1.191E-4		
										6.748E+2	1.067E-4		
										6.751E+2	1.202E-4		
										6.755E+2	1.045E-4		
										6.758E+2	9.715E-5		
										6.761E+2	9.547E-5		
										6.764E+2	9.434E-5		
										6.768E+2	7.469E-5		
										6.771E+2	8.311E-5		
										6.774E+2	9.097E-5		
										6.778E+2	6.963E-5		
										6.781E+2	7.357E-5		
										6.784E+2	6.177E-5		
										6.788E+2	7.525E-5		
										6.791E+2	7.974E-5		
										6.794E+2	4.493E-5		
										6.797E+2	4.212E-5		
										6.801E+2	2.078E-5		
										6.804E+2	4.829E-5		
										6.807E+2	5.840E-5		
										6.810E+2	5.503E-5		
										6.814E+2	5.503E-5		
										6.817E+2	6.570E-5		
										6.820E+2	4.268E-5		
										6.824E+2	1.235E-5		
										6.827E+2	5.391E-5		
										6.830E+2	5.784E-5		
										6.834E+2	3.313E-5		
										6.837E+2	2.134E-5		
										6.840E+2	2.639E-5		
										6.843E+2	3.145E-5		
										6.847E+2	4.605E-5		
										6.850E+2	2.976E-5		
										6.853E+2	4.436E-5		
										6.857E+2	2.583E-5		
										6.860E+2	1.067E-5		
										6.863E+2	2.022E-5		
										6.866E+2	3.369E-6		
										6.870E+2	2.415E-5		
										6.873E+2	3.089E-5		
										6.876E+2	1.516E-5		
										6.880E+2	2.752E-5		
										6.883E+2	1.292E-5		
										6.886E+2	2.920E-5		
										6.889E+2	5.617E-6		
										6.893E+2	5.614E-7		
										6.896E+2	1.629E-5		
										6.899E+2	6.178E-6		
										6.902E+2	3.369E-6		
										6.906E+2	4.491E-6		
										6.909E+2	1.741E-5		
										6.912E+2	1.909E-5		
										6.916E+2	1.516E-5		
										6.919E+2	5.617E-6		
										6.922E+2	2.807E-6		
										6.925E+2	1.965E-5		
										6.929E+2	5.614E-7		
										6.932E+2	4.491E-6		
										6.935E+2	2.527E-5		
										6.938E+2	9.547E-6		
										6.942E+2	1.179E-5		
										6.945E+2	2.358E-5		
										6.948E+2	5.055E-6		
										6.952E+2	2.807E-6		
										6.955E+2	9.547E-6		
										6.958E+2	2.246E-5		
										6.961E+2	7.862E-6		
										6.965E+2	6.739E-6		
										6.968E+2	5.055E-6		
										6.971E+2	2.527E-5		
										6.975E+2	2.415E-5		
										6.978E+2	7.301E-6		
										6.981E+2	8.424E-6		
										6.984E+2	2.976E-5		
										6.988E+2	5.617E-6		
										6.991E+2	7.301E-6		
										6.994E+2	3.145E-5		
										6.997E+2	6.178E-6		
										7.001E+2	9.547E-6		
										7.004E+2	8.424E-6		
										7.007E+2	3.875E-5		
										7.010E+2	1.348E-5		
										7.014E+2	1.067E-5		
										7.017E+2	1.684E-6		
										7.020E+2	2.583E-5		
										7.023E+2	2.078E-5		
										7.027E+2	3.930E-6		
										7.030E+2	5.614E-7		
										7.033E+2	2.808E-5		
										7.037E+2	2.022E-5		
										7.040E+2	0.000E+0		
										7.043E+2	0.000E+0		
										7.046E+2	9.547E-6		
										7.050E+2	9.547E-6		
										7.053E+2	1.797E-5		
										7.056E+2	2.246E-6		
										7.059E+2	2.246E-6		
										7.062E+2	8.985E-6		
										7.066E+2	4.491E-6		
										7.069E+2	1.235E-5		
										7.072E+2	1.011E-5		
										7.075E+2	2.246E-6		
										7.079E+2	1.123E-5		
										7.082E+2	3.369E-6		
										7.085E+2	2.415E-5		
										7.088E+2	5.614E-7		
										7.092E+2	1.909E-5		
										7.095E+2	2.246E-6		
										7.098E+2	0.000E+0		
										7.102E+2	1.684E-6		
										7.105E+2	1.685E-5		
										7.108E+2	1.235E-5		
										7.111E+2	1.011E-5		
										7.115E+2	1.348E-5		
										7.118E+2	1.404E-5		
										7.121E+2	1.123E-5		
										7.124E+2	1.348E-5		
										7.128E+2	3.930E-6		
										7.131E+2	9.547E-6		
										7.134E+2	5.614E-7		
										7.137E+2	9.547E-6		
										7.140E+2	4.491E-6		
										7.144E+2	1.404E-5		
										7.147E+2	2.246E-6		
										7.150E+2	1.741E-5		
										7.153E+2	2.358E-5		
										7.157E+2	1.572E-5		
										7.160E+2	1.797E-5		
										7.163E+2	5.617E-6		
										7.166E+2	8.985E-6		
										7.170E+2	2.358E-5		
										7.173E+2	7.301E-6		
										7.176E+2	7.301E-6		
										7.179E+2	3.369E-6		
										7.183E+2	2.807E-6		
										7.186E+2	1.011E-5		
										7.189E+2	8.424E-6		
										7.192E+2	2.302E-5		
										7.195E+2	2.807E-6		
										7.199E+2	1.123E-6		
										7.202E+2	1.797E-5		
										7.205E+2	2.471E-5		
										7.208E+2	1.404E-5		
										7.212E+2	4.491E-6		
										7.215E+2	8.424E-6		
										7.218E+2	1.292E-5		
										7.221E+2	2.246E-6		
										7.225E+2	7.301E-6		
										7.228E+2	1.404E-5		
										7.231E+2	1.123E-5		
										7.234E+2	9.547E-6		
										7.238E+2	6.739E-6		
										7.241E+2	1.235E-5		
										7.244E+2	2.752E-5		
										7.247E+2	1.179E-5		
										7.250E+2	8.985E-6		
										7.254E+2	7.862E-6		
										7.257E+2	5.614E-7		
										7.260E+2	1.067E-5		
										7.263E+2	3.369E-6		
										7.267E+2	1.123E-5		
										7.270E+2	2.807E-6		
										7.273E+2	1.685E-5		
										7.276E+2	2.134E-5		
										7.280E+2	1.011E-5		
										7.283E+2	1.685E-5		
										7.286E+2	1.685E-5		
										7.289E+2	1.179E-5		
										7.292E+2	7.301E-6		
										7.296E+2	8.424E-6		
										7.299E+2	5.617E-6		
										7.302E+2	3.930E-6		
										7.305E+2	1.404E-5		
										7.308E+2	1.516E-5		
										7.312E+2	4.491E-6		
										7.315E+2	3.930E-6		
										7.318E+2	9.547E-6		
										7.321E+2	3.201E-5		
										7.325E+2	2.807E-6		
										7.328E+2	2.246E-6		
										7.331E+2	7.301E-6		
										7.334E+2	3.930E-6		
										7.337E+2	1.684E-6		
										7.341E+2	3.032E-5		
										7.344E+2	1.179E-5		
										7.347E+2	2.807E-6		
										7.350E+2	0.000E+0		
										7.353E+2	4.491E-6		
										7.357E+2	5.614E-7		
										7.360E+2	1.348E-5		
										7.363E+2	3.930E-6		
										7.366E+2	5.617E-6		
										7.370E+2	5.055E-6		
										7.373E+2	7.862E-6		
										7.376E+2	9.547E-6		
										7.379E+2	1.123E-5		
										7.382E+2	2.527E-5		
										7.386E+2	1.235E-5		
										7.389E+2	4.491E-6		
										7.392E+2	1.235E-5		
										7.395E+2	5.055E-6		
										7.398E+2	3.369E-6		
										7.402E+2	3.032E-5		
										7.405E+2	8.424E-6		
										7.408E+2	5.617E-6		
										7.411E+2	4.491E-6		
										7.415E+2	9.547E-6		
										7.418E+2	1.572E-5		
										7.421E+2	7.862E-6		
										7.424E+2	2.190E-5		
										7.427E+2	3.930E-6		
										7.430E+2	8.424E-6		
										7.434E+2	9.547E-6		
										7.437E+2	2.808E-5		
										7.440E+2	1.292E-5		
										7.443E+2	3.930E-6		
										7.447E+2	2.583E-5		
										7.450E+2	1.965E-5		
										7.453E+2	1.684E-6		
										7.456E+2	1.011E-5		
										7.459E+2	4.491E-6		
										7.462E+2	4.491E-6		
										7.466E+2	1.684E-6		
										7.469E+2	1.179E-5		
										7.472E+2	7.301E-6		
										7.475E+2	1.179E-5		
										7.478E+2	1.684E-6		
										7.482E+2	1.123E-5		
										7.485E+2	2.415E-5		
										7.488E+2	4.491E-6		
										7.491E+2	5.614E-7		
										7.494E+2	1.348E-5		
										7.498E+2	2.807E-6		
										7.501E+2	1.123E-6		
										7.504E+2	1.179E-5		
										7.507E+2	5.617E-6		
										7.510E+2	3.930E-6		
										7.513E+2	5.614E-7		
										7.517E+2	1.853E-5		
										7.520E+2	5.617E-6		
										7.523E+2	1.235E-5		
										7.526E+2	1.572E-5		
										7.530E+2	6.178E-6		
										7.533E+2	1.797E-5		
										7.536E+2	2.246E-6		
										7.539E+2	1.123E-6		
										7.542E+2	1.123E-5		
										7.545E+2	1.404E-5		
										7.549E+2	1.404E-5		
										7.552E+2	5.617E-6		
										7.555E+2	6.739E-6		
										7.558E+2	2.246E-6		
										7.561E+2	5.614E-7		
										7.565E+2	3.369E-5		
										7.568E+2	3.930E-6		
										7.571E+2	5.614E-7		
										7.574E+2	2.639E-5		
										7.577E+2	2.807E-6		
										7.580E+2	7.862E-6		
										7.584E+2	6.178E-6		
										7.587E+2	1.179E-5		
										7.590E+2	5.055E-6		
										7.593E+2	2.302E-5		
										7.596E+2	2.807E-6		
										7.600E+2	1.348E-5		
										7.603E+2	1.909E-5		
										7.606E+2	2.639E-5		
										7.609E+2	1.965E-5		
										7.612E+2	2.807E-6		
										7.615E+2	2.190E-5		
										7.618E+2	2.246E-6		
										7.622E+2	1.123E-6		
										7.625E+2	3.369E-6		
										7.628E+2	6.178E-6		
										7.631E+2	1.516E-5		
										7.634E+2	6.178E-6		
										7.638E+2	5.614E-7		
										7.641E+2	9.547E-6		
										7.644E+2	1.292E-5		
										7.647E+2	1.123E-5		
										7.650E+2	9.547E-6		
										7.653E+2	6.178E-6		
										7.657E+2	6.178E-6		
										7.660E+2	5.614E-7		
										7.663E+2	2.246E-6		
										7.666E+2	3.650E-5		
										7.669E+2	2.807E-6		
										7.672E+2	2.246E-6		
										7.675E+2	1.179E-5		
										7.679E+2	7.862E-6		
										7.682E+2	5.055E-6		
										7.685E+2	5.614E-7		
										7.688E+2	8.985E-6		
										7.691E+2	5.617E-6		
										7.695E+2	4.155E-5		
										7.698E+2	1.067E-5		
										7.701E+2	5.617E-6		
										7.704E+2	1.348E-5		
										7.707E+2	1.629E-5		
										7.710E+2	6.739E-6		
										7.713E+2	0.000E+0		
										7.717E+2	8.985E-6		
										7.720E+2	1.741E-5		
										7.723E+2	0.000E+0		
										7.726E+2	4.491E-6		
										7.729E+2	5.617E-6		
										7.732E+2	6.178E-6		
										7.736E+2	1.067E-5		
										7.739E+2	1.684E-6		
										7.742E+2	6.739E-6		
										7.745E+2	1.965E-5		
										7.748E+2	5.614E-7		
										7.751E+2	2.752E-5		
										7.755E+2	1.460E-5		
										7.758E+2	1.684E-6		
										7.761E+2	1.011E-5		
										7.764E+2	8.985E-6		
										7.767E+2	1.741E-5		
										7.770E+2	7.301E-6		
										7.773E+2	6.178E-6		
										7.777E+2	1.684E-6		
										7.780E+2	1.516E-5		
										7.783E+2	6.178E-6		
										7.786E+2	5.055E-6		
										7.789E+2	1.235E-5		
										7.792E+2	2.415E-5		
										7.795E+2	1.516E-5		
										7.799E+2	2.078E-5		
										7.802E+2	0.000E+0		
